start,end,intervals,duration_hours,mean_load_mw,max_load_mw,mean_renewable_coverage_pct,mean_renewable_gap_mw
2025-11-06 16:00:00+00:00,2025-11-06 17:45:00+00:00,8,2.0,66944.0,67500.5,22.913178837242725,51599.55
2025-11-07 06:45:00+00:00,2025-11-07 08:45:00+00:00,9,2.25,66555.82222222222,67108.6,20.98745435459617,52587.25555555555
2025-11-07 16:00:00+00:00,2025-11-07 17:15:00+00:00,6,1.5,66110.03333333333,66726.9,6.265137705604424,61968.43333333333
2025-11-10 07:45:00+00:00,2025-11-10 07:45:00+00:00,1,0.25,65442.3,65442.3,14.869128988437144,55711.600000000006
2025-11-10 08:30:00+00:00,2025-11-10 10:00:00+00:00,7,1.75,65797.27142857143,65921.2,22.501153056832752,50992.22857142857
2025-11-10 16:00:00+00:00,2025-11-10 18:00:00+00:00,9,2.25,66316.59999999999,67088.9,20.91541260529108,52450.22222222222
2025-11-11 15:45:00+00:00,2025-11-11 17:15:00+00:00,7,1.75,66821.8142857143,67251.8,24.44253584237445,50483.81428571429
2025-11-14 16:30:00+00:00,2025-11-14 16:45:00+00:00,2,0.5,66674.5,66691.8,26.243765828264117,49176.6
2025-11-20 14:00:00+00:00,2025-11-20 19:45:00+00:00,24,6.0,70292.01666666668,73077.9,19.899986701050903,56298.56666666667
2025-11-21 06:00:00+00:00,2025-11-21 08:45:00+00:00,12,3.0,70072.84999999999,71239.4,19.10082491259931,56672.0
2025-11-21 15:00:00+00:00,2025-11-21 18:30:00+00:00,15,3.75,67248.64666666668,68636.8,13.25732623104857,58332.893333333326
2025-11-24 13:00:00+00:00,2025-11-24 19:15:00+00:00,26,6.5,69619.03846153847,71556.1,21.05749040145255,54958.90000000001
2025-11-25 06:00:00+00:00,2025-11-25 18:45:00+00:00,52,13.0,69111.6423076923,70668.8,13.770563877013048,59584.03653846154
2025-11-26 06:00:00+00:00,2025-11-26 19:15:00+00:00,54,13.5,70116.15370370372,72192.2,14.462965252807892,59969.53333333334
2025-12-02 15:00:00+00:00,2025-12-02 19:45:00+00:00,20,5.0,71245.86000000002,73975.2,24.68474028438561,53626.515
2025-12-03 06:00:00+00:00,2025-12-03 19:30:00+00:00,55,13.75,70594.95090909091,72869.3,12.141150217206055,62019.729090909095
2025-12-04 05:45:00+00:00,2025-12-04 19:45:00+00:00,57,14.25,70713.07543859648,73254.3,18.31730878124116,57740.563157894736
2025-12-05 06:00:00+00:00,2025-12-05 18:30:00+00:00,51,12.75,69058.42549019608,71109.2,9.74797311788427,62324.29411764705
2025-12-12 06:30:00+00:00,2025-12-12 09:15:00+00:00,12,3.0,67389.94166666667,68252.4,20.435684065597407,53615.69166666666
2025-12-12 11:30:00+00:00,2025-12-12 11:45:00+00:00,2,0.5,65489.45,65541.5,25.999917663980796,48462.05
2025-12-12 15:45:00+00:00,2025-12-12 17:30:00+00:00,8,2.0,66260.1,66849.9,12.970406884968945,57666.5125
2025-12-16 13:00:00+00:00,2025-12-16 18:45:00+00:00,24,6.0,67470.35416666667,69348.4,20.656634677673846,53531.416666666664
2025-12-17 06:30:00+00:00,2025-12-17 08:30:00+00:00,9,2.25,67612.35555555555,68195.5,22.27720055093342,52543.08888888889
2025-12-17 14:45:00+00:00,2025-12-17 18:15:00+00:00,15,3.75,67836.08,69263.7,23.136764440696172,52121.23333333333
